cos_sim,cos_wm_sim,alignment,length_ratio,distances,fuzzy_ratio,fuzzy_partial_ratio,fuzzy_token_sort,fuzzy_token_set,Score
0.8873278617646262,0.5253128872836607,0.38461538461538464,1.167,14.27,0.5,0.53,0.57,0.58,3.0
0.8948384343127213,0.5251507300427459,0.6,1.5,10.626,0.49,0.48,0.65,0.63,5.0
0.7192686142111295,0.44128326350691227,0.42424242424242425,1.75,16.876,0.47,0.48,0.49,0.49,4.5
0.841644847450845,0.5024713801267701,0.5,0.833,11.968,0.5,0.51,0.58,0.54,4.0
0.7076179397273258,0.4354579262650104,0.25806451612903225,1.583,17.731,0.39,0.4,0.42,0.45,3.0
0.6439876678022176,0.4036427903024563,0.3888888888888889,0.5,18.237,0.34,0.73,0.39,0.75,3.5
0.6137227998824287,0.38851035634256187,0.35294117647058826,0.417,17.682,0.5,0.63,0.51,0.8,4.0
0.6968119276406548,0.4300549202216749,0.5714285714285714,0.75,16.212,0.47,0.57,0.53,0.59,4.0
0.852861177469869,0.508079545136282,0.6190476190476191,0.75,12.347,0.52,0.54,0.54,0.71,4.0
0.6693132155949878,0.41630556419884146,0.47058823529411764,0.417,17.579,0.29,0.57,0.3,0.57,3.5
0.5934740017466599,0.3783859572746774,0.2727272727272727,0.833,17.965,0.38,0.4,0.35,0.38,2.5
0.6147660957339176,0.38903200426830625,0.2222222222222222,0.5,17.479,0.38,0.44,0.34,0.39,3.5
0.7104380225070028,0.436867967654849,0.38095238095238093,0.75,15.596,0.45,0.52,0.49,0.53,4.0
0.6470336483412673,0.4051657805719812,0.3076923076923077,1.167,18.005,0.44,0.45,0.49,0.53,3.0
0.8127875809732062,0.4880427468879507,0.3333333333333333,1.0,13.103,0.47,0.54,0.56,0.63,4.0
0.6914059925079313,0.42735195265531317,0.5882352941176471,0.417,17.227,0.25,0.44,0.27,0.42,3.5
0.8509264308721329,0.5071121718374141,0.4666666666666667,0.25,16.873,0.29,0.7,0.29,1.0,4.0
0.7075455950973719,0.4354217539500335,0.3684210526315789,0.583,16.053,0.41,0.5,0.41,0.5,3.0
0.7714620041216482,0.4673799584621717,0.4117647058823529,0.417,16.918,0.35,0.65,0.31,0.73,4.0
0.5965422814511389,0.3799200971269169,0.2222222222222222,0.5,18.279,0.33,0.43,0.26,0.29,2.5
0.7873893075549024,0.47679862300172743,0.43333333333333335,1.5,14.214,0.5,0.53,0.52,0.58,5.0
0.6430072129722956,0.40315256288749535,0.38095238095238093,0.75,16.988,0.36,0.43,0.38,0.39,4.0
0.6612709458191222,0.4122844293109086,0.3684210526315789,0.583,17.359,0.33,0.42,0.36,0.42,3.0
0.5802740107638528,0.3717859617832739,0.3157894736842105,0.583,18.114,0.36,0.57,0.36,0.35,4.0
0.7672409501728019,0.4677318621797822,0.5769230769230769,1.167,14.321,0.51,0.55,0.54,0.59,5.0
0.6773341995784329,0.42031605619056395,0.3333333333333333,0.25,17.531,0.25,0.47,0.24,0.41,2.5
0.7374561671124709,0.4503770399575829,0.35294117647058826,0.417,16.045,0.36,0.52,0.36,0.44,2.5
0.5268792399394386,0.3450885763710668,0.25,0.333,19.475,0.32,0.53,0.34,0.72,3.5
0.6498154930222048,0.40655670291244994,0.23529411764705882,1.833,19.476,0.49,0.53,0.47,0.46,4.0
0.7646470916616189,0.43113254160693487,0.8666666666666667,0.667,19.432,0.41,0.61,0.45,0.64,5.0
0.18472143160442606,0.1422759401139399,0.0,0.111,25.281,0.18,0.55,0.18,0.27,3.5
0.41643645289187897,0.2584780998836055,0.16666666666666666,0.333,23.996,0.24,0.54,0.26,0.34,5.0
0.5450001066537429,0.32241527763859834,0.16666666666666666,0.333,23.127,0.22,0.44,0.22,0.27,3.0
0.41643645289187897,0.2584780998836055,0.16666666666666666,0.333,23.996,0.24,0.54,0.26,0.34,5.0
0.2911079543812529,0.1954692015023533,0.0,0.222,24.776,0.19,0.4,0.17,0.21,1.5
0.39133508339055995,0.2460320041725348,0.3076923076923077,0.444,24.139,0.28,0.5,0.23,0.51,5.0
0.4104467735152452,0.2551386110693495,0.0,0.222,24.112,0.22,0.69,0.2,0.3,3.5
0.6033402172351087,0.3511512163704568,0.5833333333333334,0.333,22.842,0.31,0.56,0.31,0.72,5.0
0.41643645289187897,0.2584780998836055,0.16666666666666666,0.333,23.996,0.24,0.54,0.26,0.34,5.0
0.4468411420129928,0.2733357953182233,0.0,0.333,23.726,0.25,0.44,0.22,0.27,1.0
0.3737788965223138,0.2373270615170294,0.25,0.333,24.122,0.24,0.43,0.24,0.32,5.0
0.18180040570977024,0.14213772648914322,0.2727272727272727,0.222,25.249,0.18,0.83,0.19,0.8,5.0
0.269702300764219,0.1857224161203074,0.0,0.222,25.011,0.15,0.44,0.13,0.18,5.0
0.6490142118204401,0.37379790535235036,0.6153846153846154,0.444,20.793,0.35,0.48,0.36,0.45,5.0
0.5337181730442534,0.31663028612582444,0.2857142857142857,0.556,22.647,0.31,0.44,0.34,0.41,5.0
0.6420637048537986,0.37035161231472397,0.6,0.667,21.139,0.41,0.46,0.4,0.53,5.0
0.41643645289187897,0.2584780998836055,0.16666666666666666,0.333,23.996,0.24,0.54,0.26,0.34,5.0
0.44620976483554353,0.27324070038900583,0.16666666666666666,0.333,23.696,0.24,0.63,0.18,0.54,5.0
0.6987657615070504,0.3984663820719613,0.6,0.667,20.624,0.43,0.58,0.43,0.59,5.0
0.24158141557985632,0.17177914388306093,0.4,0.111,25.192,0.12,1.0,0.12,0.18,5.0
0.41643645289187897,0.2584780998836055,0.16666666666666666,0.333,23.996,0.24,0.54,0.26,0.34,5.0
0.4714657867675893,0.28576347793031187,0.5,0.556,23.315,0.32,0.59,0.42,0.59,5.0
0.41643645289187897,0.2584780998836055,0.16666666666666666,0.333,23.996,0.24,0.54,0.26,0.34,5.0
0.8956452792335498,0.49608580961135057,0.75,0.778,16.989,0.55,0.62,0.56,0.74,5.0
0.4945112399887241,0.29719018181912454,0.16666666666666666,0.333,23.415,0.26,0.41,0.26,0.32,5.0
0.2736317220879417,0.1876707541933199,0.16666666666666666,0.333,24.795,0.24,0.43,0.23,0.33,5.0
0.43559924916427223,0.2679796530353338,0.46153846153846156,0.444,23.778,0.31,0.52,0.33,0.47,5.0
0.7746859399939839,0.4361101372383992,0.4166666666666667,0.333,20.423,0.32,0.71,0.29,0.63,5.0
0.838691116419848,0.4678460372162234,0.5,1.222,15.406,0.47,0.47,0.58,0.67,5.0
0.3256879369514856,0.18933764163944414,0.0,1.0,4.83,0.43,0.43,0.35,0.35,0.0
0.2503563824169791,0.15175286631230217,0.0,2.0,6.815,0.36,0.38,0.31,0.31,5.0
0.4271594016889449,0.23917213695232972,0.2857142857142857,2.5,6.944,0.45,0.75,0.38,0.6,5.0
0.23510064658006097,0.1440439964537318,0.0,4.0,11.81,0.24,0.44,0.21,0.21,1.5
0.2151589505415048,0.13434969166276212,0.0,3.0,14.272,0.26,0.38,0.26,0.31,5.0
0.18389918379168338,0.11844326505954302,0.0,0.5,4.477,0.0,0.0,0.0,0.0,0.0
0.5177232250680419,0.28395091628977215,0.5,1.0,3.918,0.44,0.55,0.67,0.71,5.0
0.23452719283598966,0.14375726958169616,0.0,0.5,4.307,0.21,0.33,0.21,0.21,0.0
0.2641801093423374,0.15858793129206267,0.0,3.0,8.146,0.31,0.5,0.31,0.31,5.0
0.1284035073271602,0.09145394474011395,0.0,0.5,4.681,0.2,0.25,0.2,0.2,5.0
0.22326811163798058,0.13835922131601958,0.0,1.5,6.375,0.35,0.38,0.35,0.35,5.0
0.3734050132351949,0.21259357821686445,0.0,0.5,4.477,0.42,0.62,0.42,0.42,5.0
0.14433305818005818,0.09933022266182462,0.0,0.5,4.652,0.3,0.5,0.4,0.4,5.0
0.22090369713092045,0.13719014969863988,0.0,5.5,14.637,0.22,0.38,0.2,0.2,5.0
0.36992242421988086,0.21087163142595916,0.14285714285714285,9.5,21.668,0.17,0.62,0.17,0.55,5.0
0.26368507601144764,0.15833621116942515,0.3333333333333333,2.0,10.382,0.32,0.56,0.32,0.55,2.5
0.5364125982541053,0.29319177303177013,0.2857142857142857,2.5,6.715,0.44,0.69,0.44,0.72,5.0
0.07689918598357828,0.06598791918689845,0.0,0.5,4.808,0.36,0.33,0.36,0.36,5.0
0.06909009066913781,0.06212675539253621,0.0,1.0,5.812,0.48,0.46,0.48,0.48,5.0
0.26121043322516035,0.15709888977628153,0.6666666666666666,0.5,4.431,0.26,0.33,0.26,0.26,4.5
0.23452719283598966,0.14375726958169616,0.0,0.5,4.307,0.21,0.33,0.21,0.21,0.0
0.23452719283598966,0.14375726958169616,0.0,0.5,4.307,0.21,0.33,0.21,0.21,0.0
0.37988441801790207,0.21579728391498076,0.0,2.0,6.401,0.41,0.44,0.33,0.33,5.0
0.3607031483165858,0.20684524732199425,0.3333333333333333,2.0,6.421,0.43,0.56,0.43,0.55,1.5
0.23452719283598966,0.14375726958169616,0.0,0.5,4.307,0.21,0.33,0.21,0.21,0.0
0.20210451149030992,0.1278949967985602,0.0,1.0,5.58,0.34,0.38,0.34,0.34,5.0
0.15984709510887946,0.10700105203218625,0.0,1.5,6.574,0.26,0.31,0.32,0.32,5.0
0.23452719283598966,0.14375726958169616,0.0,0.5,4.307,0.21,0.33,0.21,0.21,0.0
0.3599134526676212,0.20592275104734192,0.0,2.5,6.608,0.35,0.5,0.35,0.35,5.0
0.11483266812271663,0.08474391868902796,0.0,1.5,6.601,0.38,0.38,0.31,0.31,5.0
0.558595163884576,0.34905269726895977,0.11538461538461539,1.167,21.053,0.44,0.47,0.47,0.52,4.0
0.604029358156466,0.37176979440490476,0.2033898305084746,3.917,43.126,0.36,0.49,0.37,0.4,2.5
0.6846325662011299,0.4122867082116633,0.4782608695652174,0.917,18.445,0.47,0.53,0.5,0.6,5.0
0.6488280586088614,0.3941691446311025,0.2916666666666667,1.0,19.162,0.46,0.52,0.53,0.57,3.0
0.6554989815405677,0.39820547562572484,0.47368421052631576,0.583,19.335,0.42,0.63,0.46,0.67,5.0
0.7821162832248953,0.4608132569391195,0.6521739130434783,0.917,16.099,0.47,0.5,0.52,0.69,4.5
0.5410557406920405,0.34028298567269216,0.2222222222222222,0.5,21.469,0.31,0.47,0.31,0.38,4.5
0.7042904782251111,0.42190035443922747,0.4782608695652174,0.917,17.832,0.47,0.54,0.5,0.56,4.5
0.7339008599078892,0.4367055452806165,0.4782608695652174,0.917,17.784,0.44,0.56,0.48,0.58,4.0
0.45232014062348924,0.29591518563841646,0.0,0.667,22.324,0.38,0.44,0.37,0.43,4.5
0.4741039438086025,0.30680708723097305,0.1111111111111111,0.5,22.219,0.3,0.56,0.28,0.46,2.0
0.45888414821620654,0.29919718943477513,0.23529411764705882,0.417,22.286,0.31,0.51,0.36,0.45,3.0
0.40182278281771777,0.2706665067355307,0.0,0.25,23.488,0.18,0.43,0.19,0.27,3.0
0.6886514395726008,0.4142291636745409,0.4583333333333333,1.0,18.382,0.46,0.55,0.52,0.66,5.0
0.7245682346387758,0.43158894795652547,0.39285714285714285,1.333,17.392,0.41,0.42,0.51,0.61,5.0
0.4895108268726706,0.31451052876300717,0.09523809523809523,0.75,21.907,0.37,0.47,0.37,0.44,3.5
0.4726535374091877,0.30608188403126574,0.1,0.667,22.174,0.37,0.45,0.36,0.46,4.5
0.4838864807636213,0.31169835570848253,0.09090909090909091,0.833,21.916,0.38,0.4,0.34,0.41,4.5
0.7368061571625408,0.43815819390794225,0.2631578947368421,0.583,18.826,0.43,0.6,0.47,0.49,3.5
0.7960314634775358,0.46612950856192614,0.6666666666666666,1.0,15.453,0.6,0.59,0.67,0.8,5.0
0.7091445380980324,0.42432738437568807,0.47058823529411764,0.417,18.496,0.39,0.5,0.42,0.75,4.0
0.5075335067392316,0.3235218686962876,0.11764705882352941,0.417,22.149,0.33,0.56,0.31,0.42,4.5
0.7478767965037487,0.4436935135785462,0.5909090909090909,0.833,17.132,0.47,0.54,0.45,0.56,4.5
0.7996821013653939,0.46959616600936877,0.42857142857142855,0.75,16.552,0.46,0.51,0.52,0.64,4.0
0.6761096036724344,0.40780991716288906,0.26666666666666666,0.25,20.996,0.33,0.63,0.27,0.42,3.5
0.7004817291507911,0.4199471369706662,0.55,0.667,19.213,0.42,0.62,0.45,0.67,5.0
0.5896621482009312,0.3645861894271375,0.3684210526315789,0.583,20.871,0.3,0.46,0.32,0.42,4.5
0.5319843344321115,0.33574728254272757,0.08695652173913043,0.917,21.254,0.47,0.49,0.46,0.51,4.5
0.6329936582856279,0.38732790271917067,0.5,0.667,20.328,0.42,0.6,0.42,0.55,5.0
0.45031456354343324,0.29491239709838846,0.0,0.583,22.581,0.32,0.43,0.34,0.41,4.5
0.5744382855510487,0.3731100131441941,0.2857142857142857,0.75,10.076,0.49,0.53,0.54,0.59,4.5
0.42110270607525685,0.29644222340629817,0.4,0.875,11.351,0.35,0.39,0.35,0.37,3.0
0.5679767564072514,0.3698792485722954,0.23529411764705882,1.125,12.72,0.39,0.41,0.45,0.48,3.5
,,0.0,0.0,11.691,0.0,0.0,0.0,0.0,0.0
0.5721484591315371,0.37196509993443827,0.19047619047619047,1.625,16.949,0.42,0.46,0.46,0.47,3.5
0.6565813204862713,0.4141815306118054,0.45,1.5,11.499,0.46,0.52,0.51,0.53,4.5
0.5548321780184631,0.3633069593779013,0.2222222222222222,1.25,13.232,0.45,0.44,0.48,0.51,4.5
0.7166563727854024,0.4442190567613709,0.6153846153846154,0.625,8.179,0.52,0.6,0.46,0.75,3.5
0.45406561028991005,0.31292367551362477,0.14285714285714285,0.75,11.157,0.43,0.45,0.46,0.47,4.0
0.5528202733313113,0.36230100703432544,0.1111111111111111,1.25,11.431,0.35,0.37,0.41,0.46,1.5
0.6003780814183168,0.38607991107782813,0.2,0.875,10.284,0.49,0.5,0.49,0.5,2.5
0.4991661419568599,0.3354739413470997,0.14285714285714285,0.75,10.594,0.46,0.55,0.37,0.49,3.0
0.5390552644448613,0.3554185025911004,0.3333333333333333,0.5,9.847,0.35,0.49,0.44,0.68,3.0
0.4123245122818532,0.29205312650959636,0.18518518518518517,2.375,23.281,0.4,0.51,0.45,0.49,1.5
0.5403226365602886,0.35605218864881405,0.0,1.625,13.431,0.4,0.45,0.42,0.42,4.0
0.8589087036866974,,0.6666666666666666,0.875,6.015,0.49,0.57,0.7,0.88,5.0
0.5281431011598196,0.34996242094857954,0.07142857142857142,2.5,20.624,0.31,0.41,0.37,0.36,3.5
0.5400934400778594,0.3559375904075994,0.14285714285714285,0.75,10.239,0.31,0.36,0.44,0.48,3.0
0.5985284882957137,0.38515511451652656,0.2727272727272727,1.75,14.548,0.38,0.43,0.47,0.51,3.5
0.5196523741594045,0.345717057448372,0.14285714285714285,0.75,10.674,0.34,0.38,0.38,0.38,2.5
0.4364279915176572,0.3041048661274984,0.11764705882352941,1.125,11.822,0.35,0.37,0.41,0.44,3.5
0.4750739725323583,0.32342785663484885,0.14285714285714285,0.75,10.62,0.33,0.4,0.42,0.47,3.5
0.6643424619318855,0.41806210133461247,0.46153846153846156,0.625,8.832,0.44,0.5,0.34,0.67,4.0
0.4465229707903291,0.30915235576383426,0.15384615384615385,0.625,11.822,0.36,0.42,0.4,0.41,3.0
0.4750739725323583,0.32342785663484885,0.14285714285714285,0.75,10.62,0.33,0.4,0.42,0.47,3.0
0.4750739725323583,0.32342785663484885,0.14285714285714285,0.75,10.62,0.33,0.4,0.42,0.47,3.5
0.4962794999651644,0.3340306203512519,0.36363636363636365,0.375,10.15,0.33,0.57,0.37,0.44,3.0
0.461185481006343,0.31648361087184124,0.18181818181818182,0.375,10.373,0.39,0.57,0.39,0.42,3.0
0.6683094404874108,0.4200455906123752,0.46153846153846156,0.625,8.708,0.55,0.56,0.53,0.74,4.5
0.44293196367126914,0.3073568522043043,0.0,0.75,11.049,0.34,0.42,0.36,0.37,1.0
0.7236970134162648,0.43434948886291785,0.5384615384615384,2.25,7.591,0.46,0.75,0.57,0.81,4.5
0.6468407151712179,0.3959213397403944,0.5833333333333334,2.0,8.733,0.43,0.46,0.4,0.45,3.0
0.6592972739657722,0.4024625360309195,0.5,1.0,5.929,0.55,0.56,0.55,0.58,5.0
0.6171718000968298,0.38108688220320036,0.38461538461538464,2.25,10.044,0.34,0.64,0.44,0.67,4.5
0.6592972739657722,0.4024625360309195,0.5,1.0,5.929,0.55,0.56,0.55,0.58,5.0
0.7303040688540512,0.4376530165818111,0.5555555555555556,1.25,5.738,0.41,0.5,0.68,0.68,4.5
0.7354292321211309,0.4401659819745258,0.5384615384615384,2.25,7.957,0.43,0.54,0.54,0.81,5.0
0.7987290103842084,0.47186548734688966,0.75,1.0,4.865,0.47,0.49,0.62,0.69,3.0
0.5526517036219543,0.34964758690826686,0.36363636363636365,1.75,8.197,0.45,0.54,0.51,0.59,5.0
0.6900500649819906,0.4176924896770468,0.5714285714285714,0.75,5.63,0.65,0.67,0.57,0.67,5.0
0.6900500649819906,0.4176924896770468,0.5714285714285714,0.75,5.63,0.65,0.67,0.57,0.67,5.0
0.6592972739657722,0.4024625360309195,0.5,1.0,5.929,0.55,0.56,0.55,0.58,5.0
0.8202630880417034,0.4821789391923331,0.8,1.5,9.06,0.51,0.75,0.6,0.81,5.0
0.7987290103842084,0.47186548734688966,0.75,1.0,4.865,0.65,0.69,0.62,0.69,3.0
0.7555350727454845,0.4501231601884914,0.6666666666666666,1.25,5.332,0.41,0.44,0.54,0.61,5.0
0.6890972135820759,0.4172206013647081,0.4444444444444444,1.25,6.415,0.51,0.61,0.6,0.65,5.0
0.4667114196514793,0.30585669198052506,0.25,1.0,7.438,0.46,0.46,0.42,0.42,2.0
0.8422177737666598,0.49305173593231155,0.8571428571428571,0.75,4.195,0.75,0.67,0.71,0.82,5.0
0.8210171166965805,0.4825523629071294,0.5833333333333334,2.0,6.902,0.56,0.64,0.56,0.81,5.0
0.6900500649819906,0.4176924896770468,0.5714285714285714,0.75,5.63,0.65,0.67,0.57,0.67,5.0
0.6592972739657722,0.4024625360309195,0.5,1.0,5.929,0.55,0.56,0.55,0.58,5.0
0.6832397866742858,0.41412087549192833,0.5,1.5,6.863,0.58,0.68,0.61,0.67,3.0
0.6900500649819906,0.4176924896770468,0.5714285714285714,0.75,5.63,0.65,0.67,0.57,0.67,5.0
0.8854834176826131,0.5144785310144979,0.8333333333333334,0.5,4.113,0.67,0.79,0.67,1.0,5.0
0.6900500649819906,0.4176924896770468,0.5714285714285714,0.75,5.63,0.65,0.67,0.57,0.67,5.0
0.6126604071920965,0.3793661829620516,0.4,1.5,7.127,0.47,0.56,0.55,0.6,5.0
0.8854834176826131,0.5144785310144979,0.8333333333333334,0.5,4.113,0.67,0.79,0.67,1.0,5.0
0.8854834176826131,0.5144785310144979,0.8333333333333334,0.5,4.113,0.67,0.79,0.67,1.0,5.0
0.6900500649819906,0.4176924896770468,0.5714285714285714,0.75,5.63,0.65,0.67,0.57,0.67,5.0
0.7664737888728007,0.45573787659118586,0.625,1.0,5.117,0.67,0.72,0.59,0.7,3.0
0.6874047274822426,0.41638241777240964,0.42857142857142855,2.5,9.956,0.41,0.61,0.43,0.49,5.0
0.5284932627134933,0.33123947546047683,0.125,7.0,14.11,0.15,0.5,0.17,0.57,5.0
0.532347992732306,0.3321565891961417,0.3333333333333333,2.0,6.095,0.35,0.5,0.24,0.57,2.5
0.7800943772231548,0.4551046395267717,0.6666666666666666,0.5,2.902,0.57,1.0,0.57,1.0,5.0
0.5010280743750387,0.31649663001750805,0.21052631578947367,8.5,21.908,0.1,0.4,0.11,0.57,2.5
0.5517301221867386,0.34267916012422833,0.2,4.0,10.819,0.23,0.5,0.21,0.57,5.0
0.5077497541455727,0.31985746990277497,0.18181818181818182,4.5,10.054,0.2,0.4,0.23,0.57,4.0
0.5668587885242699,0.3501271189365514,0.3333333333333333,5.0,11.853,0.17,0.4,0.21,0.57,5.0
0.28898149500808595,0.21047334033403164,0.0,1.5,7.793,0.27,0.4,0.32,0.32,3.0
0.6751500742772653,0.4034397519226415,0.2857142857142857,2.5,8.032,0.3,0.5,0.3,0.57,5.0
0.25136807911607445,0.1916666323880259,0.0,1.0,5.251,0.33,0.4,0.33,0.33,4.5
0.552381162256771,0.34299967215870586,0.3333333333333333,2.0,5.314,0.42,0.7,0.47,0.57,5.0
0.7800943772231548,0.4551046395267717,0.6666666666666666,0.5,2.902,0.57,1.0,0.57,1.0,5.0
0.16435513908242297,0.14816016237120014,0.0,1.5,6.178,0.24,0.3,0.18,0.18,4.5
0.3388461219623527,0.23540565381116504,0.0,3.0,10.007,0.31,0.4,0.23,0.22,3.0
0.7033540791646347,0.41732480048257714,0.5,1.0,3.431,0.6,0.6,0.6,0.6,5.0
0.7800943772231548,0.4551046395267717,0.6666666666666666,0.5,2.902,0.57,1.0,0.57,1.0,5.0
0.3314999269913082,0.2317325563256428,0.0,2.0,6.472,0.32,0.5,0.32,0.32,4.5
0.24865261554371226,0.1903089006018448,0.0,2.5,7.664,0.24,0.4,0.24,0.24,4.5
0.5663832866680095,0.34989302571500785,0.4,4.0,9.206,0.2,0.5,0.22,0.57,5.0
0.23724450164959743,0.18460484365478738,0.0,1.5,6.446,0.23,0.3,0.23,0.23,4.5
0.7800943772231548,0.4551046395267717,0.6666666666666666,0.5,2.902,0.57,1.0,0.57,1.0,5.0
0.25136807911607445,0.1916666323880259,0.0,1.0,5.251,0.33,0.4,0.33,0.33,4.5
0.19964964927362497,0.16580741746680117,0.0,1.5,6.421,0.21,0.4,0.21,0.21,4.5
0.3433803700813754,0.23767277787067634,0.0,2.5,9.817,0.25,0.5,0.22,0.26,4.5
0.6212157694403989,0.3768874787721842,0.4,1.5,4.626,0.34,0.4,0.41,0.57,5.0
0.09395399776497551,0.11295959171247642,0.0,1.0,6.093,0.12,0.2,0.19,0.19,4.5
0.28943231731321917,0.21069875148659825,0.0,1.0,5.166,0.6,0.63,0.4,0.4,4.5
0.7800943772231548,0.4551046395267717,0.6666666666666666,0.5,2.902,0.57,1.0,0.57,1.0,5.0
0.5715245648510593,0.35242411651281697,0.4444444444444444,3.5,8.938,0.22,0.4,0.25,0.57,5.0
0.27176951957992096,0.20186735261994915,0.0,1.5,7.655,0.22,0.4,0.27,0.27,4.5
0.37732628912901744,0.25464573739449736,0.0,4.5,10.697,0.18,0.6,0.21,0.21,4.5
0.5985939500218495,0.3749865753127518,0.23529411764705882,1.125,11.35,0.46,0.54,0.62,0.63,4.5
0.7179240030501048,0.4346516018268795,0.22580645161290322,2.875,28.148,0.33,0.56,0.34,0.57,4.5
0.7549602589222949,0.4531858609637743,0.47619047619047616,1.625,11.001,0.57,0.78,0.54,0.78,5.0
0.29006135906361263,0.22072027983363338,0.0,0.5,11.457,0.4,0.46,0.34,0.32,3.0
0.7973611166641768,0.47403294935353285,0.47619047619047616,1.625,13.15,0.51,0.8,0.53,0.78,5.0
0.6112717315572935,0.38132546608047385,0.2222222222222222,1.25,12.841,0.49,0.59,0.59,0.55,2.0
0.6505907745028338,0.4009849875532439,0.4444444444444444,1.25,9.559,0.5,0.54,0.59,0.6,4.0
0.5083009544020781,0.32984007750286615,0.15384615384615385,0.625,9.886,0.49,0.57,0.38,0.5,3.5
0.7934423932914229,0.4721062436952622,0.5333333333333333,0.875,7.228,0.64,0.7,0.65,0.7,5.0
0.667394707162591,0.41013279801525315,0.35294117647058826,1.125,9.267,0.49,0.54,0.57,0.57,5.0
0.29006135906361263,0.22072027983363338,0.0,0.5,11.457,0.4,0.46,0.34,0.32,3.0
0.2516081933106292,0.20149369695714167,0.0,0.5,11.75,0.4,0.46,0.33,0.32,3.0
0.639858147697115,0.39561867415038454,0.3888888888888889,1.25,10.084,0.42,0.41,0.59,0.56,4.5
0.555026286260591,0.35320274343212255,0.2,0.25,9.718,0.35,0.71,0.35,0.73,2.0
0.40314178939581335,0.28020844677992085,0.3333333333333333,0.5,10.562,0.4,0.45,0.38,0.45,5.0
0.8826317429110917,0.5159576739249327,0.7647058823529411,1.125,8.296,0.68,0.81,0.73,0.86,5.0
0.715669454938989,0.43386788233864887,0.5714285714285714,0.75,8.675,0.61,0.64,0.7,0.66,5.0
0.13590929733156967,0.1436442489676119,0.0,0.125,11.434,0.19,0.25,0.13,0.15,0.0
0.7088022249197168,0.4300907127616854,0.42857142857142855,0.75,8.267,0.6,0.61,0.54,0.64,4.5
0.843570745517169,0.4967526835395874,0.65,1.5,7.965,0.66,0.81,0.68,0.86,5.0
0.29006135906361263,0.22072027983363338,0.0,0.5,11.457,0.4,0.46,0.34,0.32,2.0
0.7413730964422052,0.4463761485229296,0.5625,1.0,7.92,0.57,0.59,0.55,0.6,4.5
0.1542661701379314,0.15282268537079274,0.0,0.25,11.756,0.28,0.41,0.23,0.23,2.5
0.695141538708578,0.423260369656116,0.3333333333333333,0.5,8.305,0.5,0.63,0.48,0.6,3.5
0.7701426576867374,0.4606505403562919,0.5294117647058824,1.125,7.461,0.5,0.54,0.61,0.62,5.0
0.8336995362908829,0.49189933900333005,0.625,1.0,6.974,0.69,0.67,0.71,0.78,5.0
0.8112769041033979,0.4808748781778166,0.5,1.25,9.092,0.58,0.67,0.68,0.7,5.0
0.4810249524249709,0.3162020765143125,0.18181818181818182,0.375,10.012,0.41,0.58,0.38,0.5,4.0
0.8236393116610958,0.48695306189368476,0.6666666666666666,0.875,6.48,0.65,0.67,0.69,0.78,5.0
0.7427174206918552,0.4471664655004748,0.46153846153846156,0.625,7.756,0.53,0.59,0.76,0.72,5.0
0.7179240030501048,0.4346516018268795,0.22580645161290322,2.875,28.148,0.33,0.56,0.34,0.57,4.5
0.5954333017201283,0.3602594696745699,0.3333333333333333,1.25,10.036,0.38,0.43,0.48,0.51,5.0
0.4230036249616102,0.2737946739084364,0.0,0.875,10.066,0.34,0.35,0.39,0.39,4.5
0.6052037927715563,0.3650558925543618,0.35294117647058826,1.125,9.964,0.41,0.43,0.51,0.53,5.0
0.6660970667956162,0.3949489543479912,0.16666666666666666,2.0,17.704,0.31,0.45,0.44,0.48,5.0
0.5700483768431763,0.3477977792804298,0.3157894736842105,1.375,12.524,0.41,0.41,0.45,0.48,5.0
0.41403189340597507,0.26930880813061886,0.16666666666666666,0.5,9.478,0.31,0.38,0.31,0.31,3.0
0.522293284648073,0.3234395037516678,0.36363636363636365,0.375,8.484,0.37,0.6,0.34,0.42,4.5
0.6661129217951187,0.3949567377113834,0.3333333333333333,0.875,7.912,0.43,0.44,0.43,0.47,5.0
0.7308170564303001,0.4267205856231997,0.5714285714285714,0.75,7.006,0.46,0.54,0.53,0.57,5.0
0.5608310784048548,0.34270840063005875,0.3076923076923077,0.625,8.863,0.43,0.53,0.41,0.46,3.5
0.5956167205701296,0.36010122171269615,0.125,1.0,9.374,0.36,0.39,0.38,0.44,3.5
0.6102924921771766,0.36743910751621967,0.11764705882352941,1.125,9.654,0.42,0.44,0.4,0.42,3.5
0.47226530309160347,0.29842551297343306,0.1111111111111111,1.25,11.335,0.33,0.38,0.34,0.34,3.0
0.5319515483934582,0.3290956998596591,0.3076923076923077,0.625,8.606,0.37,0.47,0.4,0.4,5.0
0.6322097007244529,0.3783133382766929,0.47058823529411764,1.125,9.521,0.49,0.5,0.54,0.54,5.0
0.5837551678246713,0.3545265675804364,0.15384615384615385,2.25,15.737,0.38,0.46,0.42,0.44,5.0
0.6558582510639057,0.39022198695958416,0.125,1.0,9.646,0.43,0.45,0.43,0.44,3.5
